,Households,Population,Total_rooms,Total_bedrooms,Longitude,Latitude,Median_income,Median_house_value,Ocean_proximity
15424,601.0,1499.0,2856.0,622.0,-117.96,33.82,3.63,183400.0,<1H OCEAN
15425,601.0,1478.0,3467.0,615.0,-121.28,38.68,3.75,147300.0,INLAND
15426,601.0,1458.0,3356.0,589.0,-120.08,36.97,3.8257,94200.0,INLAND
15427,601.0,1888.0,3690.0,628.0,-119.76,36.83,4.0196,84200.0,INLAND
15428,601.0,1763.0,3422.0,596.0,-119.51,34.4,5.2039,301300.0,NEAR OCEAN
15429,601.0,1398.0,3282.0,653.0,-122.1,37.89,5.2079,310300.0,NEAR BAY
15430,601.0,1839.0,4424.0,616.0,-119.84,34.45,6.3654,331200.0,NEAR OCEAN
15431,601.0,1530.0,3546.0,584.0,-118.62,34.06,7.4001,500001.0,NEAR OCEAN
15432,602.0,2185.0,2322.0,573.0,-115.49,32.67,1.375,70100.0,INLAND
15433,602.0,1251.0,2060.0,633.0,-117.12,32.75,1.9886,119200.0,NEAR OCEAN
15434,602.0,1337.0,2666.0,662.0,-118.14,34.68,2.4432,101100.0,INLAND
15435,602.0,2600.0,2948.0,636.0,-117.75,34.04,3.125,113600.0,INLAND
15436,602.0,1675.0,2924.0,658.0,-118.32,33.79,3.8287,279900.0,<1H OCEAN
15437,602.0,1711.0,3583.0,642.0,-117.07,32.79,3.9745,170800.0,NEAR OCEAN
15438,602.0,1491.0,2660.0,616.0,-122.48,37.76,3.9758,348600.0,NEAR BAY
15439,602.0,1952.0,3341.0,611.0,-116.99,32.74,3.9844,215300.0,<1H OCEAN
15440,602.0,1873.0,3314.0,638.0,-122.04,37.6,4.3875,238500.0,NEAR BAY
15441,602.0,1750.0,3401.0,616.0,-122.14,38.07,4.6761,143100.0,NEAR BAY
15442,602.0,1746.0,3520.0,672.0,-122.42,37.66,4.9236,273500.0,NEAR OCEAN
15443,602.0,1619.0,3850.0,608.0,-117.19,32.82,5.0465,208200.0,NEAR OCEAN
15444,602.0,1532.0,3298.0,634.0,-121.95,37.25,5.0863,332000.0,<1H OCEAN
15445,602.0,1529.0,3223.0,612.0,-121.98,37.33,5.121,287600.0,<1H OCEAN
15446,602.0,2030.0,3057.0,606.0,-121.83,37.28,5.2166,230900.0,<1H OCEAN
15447,602.0,2286.0,3208.0,617.0,-121.96,37.41,5.2937,238000.0,<1H OCEAN
15448,603.0,1146.0,2151.0,664.0,-121.49,38.58,1.4034,90300.0,INLAND
15449,603.0,1064.0,2103.0,727.0,-118.19,33.77,1.6178,137500.0,NEAR OCEAN
15450,603.0,1552.0,2312.0,625.0,-118.33,34.03,1.6429,125000.0,<1H OCEAN
15451,603.0,1812.0,2127.0,658.0,-117.11,32.75,1.6896,100000.0,NEAR OCEAN
15452,603.0,2830.0,2402.0,632.0,-118.02,34.08,2.3333,164200.0,INLAND
15453,603.0,2448.0,2534.0,592.0,-121.62,36.68,2.4884,130500.0,<1H OCEAN
15454,603.0,1854.0,2431.0,655.0,-122.09,37.67,2.7019,154000.0,NEAR BAY
15455,603.0,1444.0,3750.0,691.0,-120.62,38.39,2.7399,134800.0,INLAND
15456,603.0,1098.0,2582.0,650.0,-117.13,32.77,2.8281,171700.0,NEAR OCEAN
15457,603.0,1998.0,2221.0,662.0,-118.53,34.2,2.8701,191100.0,<1H OCEAN
15458,603.0,1722.0,3197.0,632.0,-116.97,33.94,3.0432,91200.0,INLAND
15459,603.0,2332.0,2544.0,643.0,-122.11,37.66,3.2091,150000.0,NEAR BAY
15460,603.0,1281.0,2403.0,638.0,-122.48,37.72,3.2321,112500.0,NEAR OCEAN
15461,603.0,1758.0,3691.0,640.0,-121.21,38.83,3.5607,151900.0,INLAND
15462,603.0,1585.0,3246.0,601.0,-118.35,34.01,3.6629,353200.0,<1H OCEAN
15463,603.0,1335.0,3730.0,761.0,-117.26,33.09,4.1667,227100.0,NEAR OCEAN
15464,603.0,1070.0,3590.0,772.0,-117.77,33.51,4.4464,500001.0,<1H OCEAN
15465,603.0,1577.0,3108.0,613.0,-122.01,37.32,4.6613,284000.0,<1H OCEAN
15466,603.0,1985.0,2851.0,626.0,-118.05,33.86,5.4089,265600.0,<1H OCEAN
15467,603.0,1404.0,2864.0,,-119.75,34.45,5.5073,263800.0,NEAR OCEAN
15468,604.0,1328.0,2754.0,663.0,-119.78,36.83,2.3667,69300.0,INLAND
15469,604.0,1283.0,3072.0,612.0,-117.32,34.51,2.8929,115600.0,INLAND
15470,604.0,1478.0,2573.0,688.0,-118.14,33.79,3.4833,209400.0,NEAR OCEAN
15471,604.0,1561.0,3722.0,670.0,-116.93,32.87,3.6027,211900.0,<1H OCEAN
15472,604.0,1627.0,2664.0,626.0,-118.18,33.87,3.7527,161900.0,<1H OCEAN
15473,604.0,1696.0,3357.0,621.0,-117.88,34.1,4.2685,216600.0,<1H OCEAN
15474,604.0,3257.0,3127.0,610.0,-121.83,37.33,4.6333,173600.0,<1H OCEAN
15475,604.0,1967.0,3299.0,610.0,-117.66,33.63,5.5085,223300.0,<1H OCEAN
15476,604.0,1558.0,4151.0,637.0,-117.8,33.85,5.806,304900.0,<1H OCEAN
15477,605.0,2047.0,2360.0,607.0,-120.97,37.63,1.7054,58800.0,INLAND
15478,605.0,2650.0,1971.0,645.0,-118.22,33.98,2.0357,169900.0,<1H OCEAN
15479,605.0,2120.0,2109.0,651.0,-118.27,33.79,2.1447,158700.0,<1H OCEAN
15480,605.0,2646.0,1880.0,642.0,-118.18,33.98,2.1836,162000.0,<1H OCEAN
15481,605.0,1228.0,2210.0,643.0,-118.35,34.09,2.5982,315800.0,<1H OCEAN
15482,605.0,2016.0,3204.0,625.0,-121.03,37.68,2.6567,110400.0,INLAND
15483,605.0,1997.0,2662.0,653.0,-117.09,32.68,2.8089,120600.0,NEAR OCEAN
15484,605.0,1696.0,2568.0,672.0,-118.17,34.12,2.9154,169200.0,<1H OCEAN
15485,605.0,1610.0,2987.0,626.0,-121.21,38.67,3.0533,112100.0,INLAND
15486,605.0,1827.0,4187.0,684.0,-122.31,38.34,4.5293,210400.0,NEAR BAY
15487,605.0,1587.0,3800.0,728.0,-122.58,38.38,4.7237,306600.0,<1H OCEAN
15488,605.0,2138.0,3592.0,616.0,-117.93,33.79,5.2129,193400.0,<1H OCEAN
15489,606.0,1365.0,2124.0,661.0,-122.02,36.97,1.6642,281300.0,NEAR OCEAN
15490,606.0,1419.0,2991.0,637.0,-121.63,39.15,1.8849,73500.0,INLAND
15491,606.0,2204.0,3173.0,678.0,-117.31,33.75,2.1484,129200.0,<1H OCEAN
15492,606.0,1422.0,3739.0,759.0,-121.03,39.26,2.4283,143100.0,INLAND
15493,606.0,1441.0,2432.0,586.0,-121.28,38.1,2.5556,133100.0,INLAND
15494,606.0,1644.0,2185.0,623.0,-118.03,33.97,2.593,192000.0,<1H OCEAN
15495,606.0,1238.0,3115.0,622.0,-119.33,36.21,2.6083,67000.0,INLAND
15496,606.0,1948.0,3004.0,656.0,-117.22,33.19,2.7019,216900.0,<1H OCEAN
15497,606.0,1817.0,2222.0,635.0,-118.25,34.11,2.7466,208900.0,<1H OCEAN
15498,606.0,1877.0,2737.0,614.0,-117.92,33.79,2.8622,184300.0,<1H OCEAN
15499,606.0,1388.0,2549.0,626.0,-118.2,33.79,3.0135,192700.0,NEAR OCEAN
15500,606.0,1301.0,2543.0,621.0,-122.33,37.57,3.1111,318400.0,NEAR OCEAN
15501,606.0,2496.0,2612.0,646.0,-118.23,34.11,3.133,156000.0,<1H OCEAN
15502,606.0,2229.0,2879.0,631.0,-121.89,37.35,3.2599,183100.0,<1H OCEAN
15503,606.0,1213.0,3136.0,675.0,-118.3,34.11,3.5806,391900.0,<1H OCEAN
15504,606.0,1861.0,3938.0,649.0,-121.37,38.7,3.6484,95000.0,INLAND
15505,606.0,1405.0,3065.0,622.0,-122.41,37.75,3.7813,275900.0,NEAR BAY
15506,606.0,2204.0,3065.0,611.0,-117.9,33.83,3.8456,211800.0,<1H OCEAN
15507,606.0,1184.0,2625.0,673.0,-118.3,33.74,3.9167,285200.0,NEAR OCEAN
15508,606.0,1561.0,2987.0,601.0,-118.14,33.94,4.0039,226500.0,<1H OCEAN
15509,606.0,1704.0,4177.0,,-117.98,33.68,6.2473,281900.0,<1H OCEAN
15510,606.0,1602.0,4005.0,614.0,-122.11,37.88,6.4666,348200.0,NEAR BAY
15511,606.0,1537.0,3885.0,661.0,-122.05,37.37,6.6085,344700.0,<1H OCEAN
15512,606.0,1480.0,4911.0,693.0,-121.94,36.58,6.777,500000.0,NEAR OCEAN
15513,607.0,1258.0,1450.0,642.0,-119.86,34.42,1.179,225000.0,NEAR OCEAN
15514,607.0,2672.0,3465.0,703.0,-117.23,33.78,1.9767,81500.0,INLAND
15515,607.0,1304.0,2188.0,616.0,-117.11,32.76,2.0852,114400.0,NEAR OCEAN
15516,607.0,2259.0,2365.0,638.0,-118.36,34.03,2.0879,120700.0,<1H OCEAN
15517,607.0,2250.0,2985.0,607.0,-119.31,36.34,2.1602,65200.0,INLAND
15518,607.0,2374.0,2649.0,684.0,-118.34,33.98,2.3882,137700.0,<1H OCEAN
15519,607.0,1897.0,3068.0,628.0,-119.01,35.33,2.4234,63700.0,INLAND
15520,607.0,1883.0,2517.0,662.0,-118.13,34.08,2.5787,223000.0,<1H OCEAN
15521,607.0,1401.0,2607.0,682.0,-122.08,37.68,2.6563,184100.0,NEAR BAY
15522,607.0,1304.0,3720.0,636.0,-121.47,39.51,2.6921,97500.0,INLAND
15523,607.0,1971.0,3252.0,614.0,-119.79,36.32,3.0667,75800.0,INLAND
15524,607.0,1562.0,2734.0,658.0,-118.24,34.15,3.3906,284100.0,<1H OCEAN
15525,607.0,1390.0,3221.0,659.0,-118.67,34.27,3.5313,191800.0,<1H OCEAN
15526,607.0,1489.0,3337.0,613.0,-122.14,37.68,3.6364,219200.0,NEAR BAY
15527,607.0,2744.0,2109.0,592.0,-121.85,37.36,4.0452,205900.0,<1H OCEAN
15528,607.0,1439.0,3009.0,588.0,-119.2,34.26,4.1845,199500.0,NEAR OCEAN
15529,607.0,2169.0,2996.0,695.0,-121.81,37.27,4.3438,209700.0,<1H OCEAN
15530,607.0,1316.0,3043.0,619.0,-118.14,33.84,4.4286,254900.0,<1H OCEAN
15531,607.0,1686.0,3595.0,619.0,-118.14,34.19,4.73,201000.0,INLAND
15532,607.0,2790.0,3461.0,634.0,-121.75,36.96,4.7569,190800.0,<1H OCEAN
15533,607.0,1969.0,3995.0,605.0,-121.82,37.98,5.0164,165200.0,INLAND
15534,607.0,1965.0,3773.0,624.0,-121.85,37.25,5.4939,241200.0,<1H OCEAN
15535,607.0,1581.0,4260.0,691.0,-119.23,34.28,5.5048,303600.0,NEAR OCEAN
15536,607.0,959.0,2520.0,649.0,-122.43,37.8,5.7934,500001.0,NEAR BAY
15537,607.0,1871.0,3914.0,600.0,-117.97,33.66,5.8541,281500.0,<1H OCEAN
15538,607.0,1277.0,4164.0,701.0,-117.24,32.71,6.6661,500001.0,NEAR OCEAN
15539,607.0,1390.0,3646.0,610.0,-118.47,34.14,7.629,500001.0,<1H OCEAN
15540,608.0,1431.0,2570.0,820.0,-114.55,32.8,1.275,56100.0,INLAND
15541,608.0,1361.0,2932.0,668.0,-122.28,37.86,1.9798,147400.0,NEAR BAY
15542,608.0,1658.0,2842.0,640.0,-122.29,40.43,1.9943,59800.0,INLAND
15543,608.0,1831.0,2982.0,689.0,-121.9,38.03,2.0034,87700.0,INLAND
15544,608.0,1036.0,3224.0,729.0,-117.23,33.22,2.0246,148800.0,<1H OCEAN
15545,608.0,1551.0,2705.0,676.0,-118.12,34.17,2.2692,225000.0,INLAND
15546,608.0,1683.0,2819.0,637.0,-117.36,34.1,2.3205,87600.0,INLAND
15547,608.0,1658.0,2590.0,603.0,-117.84,33.79,2.378,199600.0,<1H OCEAN
15548,608.0,1783.0,3437.0,696.0,-119.45,35.16,2.3912,52900.0,INLAND
15549,608.0,1456.0,3044.0,652.0,-120.69,35.62,2.4567,140000.0,<1H OCEAN
15550,608.0,2361.0,2232.0,603.0,-118.22,33.96,2.5966,170900.0,<1H OCEAN
15551,608.0,1683.0,3606.0,792.0,-116.85,34.98,2.6587,57400.0,INLAND
15552,608.0,1530.0,3111.0,661.0,-117.02,34.89,2.8281,69300.0,INLAND
15553,608.0,1386.0,2589.0,658.0,-122.53,37.63,2.9087,228200.0,NEAR OCEAN
15554,608.0,2681.0,2889.0,624.0,-121.57,37.02,2.9417,178000.0,INLAND
15555,608.0,1420.0,3707.0,751.0,-121.9,36.97,4.4485,295200.0,NEAR OCEAN
15556,608.0,1375.0,3703.0,679.0,-121.87,36.95,4.9219,368400.0,NEAR OCEAN
15557,608.0,1705.0,3523.0,664.0,-122.44,37.7,4.9318,258100.0,NEAR OCEAN
15558,608.0,1124.0,2921.0,652.0,-118.42,34.05,5.0151,500001.0,<1H OCEAN
15559,608.0,1663.0,3507.0,569.0,-122.25,37.48,5.0863,440300.0,NEAR OCEAN
15560,608.0,1674.0,4413.0,672.0,-122.0,37.12,6.9772,383300.0,<1H OCEAN
15561,608.0,1719.0,4423.0,632.0,-121.96,37.23,7.8407,476400.0,<1H OCEAN
15562,609.0,1853.0,2964.0,668.0,-117.41,34.58,1.6047,73400.0,INLAND
15563,609.0,2223.0,1867.0,633.0,-118.25,33.98,1.7207,105100.0,<1H OCEAN
15564,609.0,2624.0,2179.0,682.0,-118.26,34.01,1.8641,108200.0,<1H OCEAN
15565,609.0,2588.0,2250.0,629.0,-118.19,34.03,1.9719,134200.0,<1H OCEAN
15566,609.0,2936.0,2311.0,632.0,-117.85,33.75,2.5651,171400.0,<1H OCEAN
15567,609.0,1186.0,2336.0,656.0,-117.13,32.75,2.5872,130600.0,NEAR OCEAN
15568,609.0,1480.0,4300.0,845.0,-120.36,38.21,2.8208,139900.0,INLAND
15569,609.0,1987.0,2392.0,655.0,-118.4,34.2,2.8424,226400.0,<1H OCEAN
15570,609.0,1515.0,3100.0,603.0,-120.84,35.31,2.8493,196100.0,NEAR OCEAN
15571,609.0,1424.0,3720.0,707.0,-121.02,39.27,3.2,155000.0,INLAND
15572,609.0,1785.0,3081.0,680.0,-118.35,33.98,3.745,170800.0,<1H OCEAN
15573,609.0,1599.0,3229.0,636.0,-118.06,34.1,3.8646,257100.0,<1H OCEAN
15574,609.0,1338.0,2815.0,607.0,-118.37,33.82,4.5687,381200.0,<1H OCEAN
15575,609.0,1639.0,3795.0,604.0,-120.83,37.51,4.6635,198400.0,INLAND
15576,609.0,1875.0,4409.0,629.0,-117.2,33.2,5.543,286400.0,<1H OCEAN
15577,609.0,1605.0,3821.0,631.0,-117.18,32.8,5.5454,217100.0,NEAR OCEAN
15578,609.0,2205.0,3855.0,585.0,-117.86,34.09,5.5496,218200.0,<1H OCEAN
15579,609.0,1551.0,4350.0,645.0,-122.03,37.27,7.8279,500001.0,<1H OCEAN
15580,609.0,1945.0,4679.0,609.0,-118.57,34.25,8.7471,419900.0,<1H OCEAN
15581,610.0,2175.0,2332.0,656.0,-119.25,35.76,1.6045,57300.0,INLAND
15582,610.0,1723.0,3200.0,725.0,-117.07,32.67,1.8977,95600.0,NEAR OCEAN
15583,610.0,1407.0,3055.0,677.0,-120.59,35.12,2.1702,179700.0,<1H OCEAN
15584,610.0,2143.0,2472.0,618.0,-117.55,33.88,2.2372,108800.0,INLAND
15585,610.0,2269.0,2968.0,710.0,-122.22,37.78,2.3906,111700.0,NEAR BAY
15586,610.0,2755.0,2225.0,601.0,-118.35,33.94,2.5547,150400.0,<1H OCEAN
15587,610.0,2154.0,2687.0,637.0,-121.76,36.92,2.6434,169700.0,<1H OCEAN
15588,610.0,2195.0,2344.0,631.0,-118.15,34.02,2.7022,151900.0,<1H OCEAN
15589,610.0,1396.0,2082.0,626.0,-121.9,37.35,3.25,185300.0,<1H OCEAN
15590,610.0,2091.0,3518.0,658.0,-117.1,33.36,3.2614,168800.0,<1H OCEAN
15591,610.0,2209.0,2734.0,654.0,-118.41,34.2,3.5164,217200.0,<1H OCEAN
15592,610.0,1857.0,3150.0,588.0,-122.75,38.41,3.9688,165000.0,<1H OCEAN
15593,610.0,1466.0,2988.0,605.0,-118.42,33.93,4.9286,341400.0,<1H OCEAN
15594,610.0,2198.0,3785.0,611.0,-121.66,37.11,5.1514,436700.0,<1H OCEAN
15595,611.0,1823.0,2801.0,644.0,-122.29,37.81,0.9802,129200.0,NEAR BAY
15596,611.0,1363.0,2563.0,658.0,-122.19,39.92,1.023,54200.0,INLAND
15597,611.0,1413.0,2348.0,701.0,-119.02,35.41,1.3222,51400.0,INLAND
15598,611.0,2188.0,2680.0,634.0,-121.28,37.94,1.9375,56700.0,INLAND
15599,611.0,1552.0,1913.0,696.0,-118.33,34.1,2.0888,237500.0,<1H OCEAN
15600,611.0,1882.0,2238.0,682.0,-118.29,34.17,2.9,208300.0,<1H OCEAN
15601,611.0,1623.0,2539.0,695.0,-117.92,33.64,3.0708,188700.0,<1H OCEAN
15602,611.0,2071.0,2605.0,678.0,-122.41,37.76,3.2964,265000.0,NEAR BAY
15603,611.0,1684.0,3553.0,659.0,-120.85,37.78,3.3169,131200.0,INLAND
15604,611.0,1765.0,3230.0,654.0,-122.42,37.73,3.3333,292300.0,NEAR BAY
15605,611.0,2022.0,3757.0,646.0,-121.37,38.68,3.5429,88200.0,INLAND
15606,611.0,1449.0,3098.0,571.0,-120.59,35.11,3.5744,197800.0,<1H OCEAN
15607,611.0,2039.0,3393.0,,-117.65,34.04,3.9336,151000.0,INLAND
15608,611.0,1718.0,3191.0,634.0,-118.03,33.79,4.1548,216600.0,<1H OCEAN
15609,611.0,1679.0,3796.0,650.0,-122.1,37.96,4.3571,228200.0,NEAR BAY
15610,611.0,1799.0,3841.0,620.0,-121.74,36.79,4.3814,245300.0,<1H OCEAN
15611,611.0,1657.0,3966.0,577.0,-122.55,38.01,6.3314,342200.0,NEAR BAY
15612,611.0,1626.0,3662.0,586.0,-118.37,33.85,6.3974,410000.0,<1H OCEAN
15613,612.0,1714.0,2014.0,677.0,-117.29,34.11,0.7075,78800.0,INLAND
15614,612.0,1647.0,2372.0,621.0,-117.41,34.0,1.4719,88600.0,INLAND
15615,612.0,1312.0,2428.0,634.0,-118.15,33.77,2.7212,266300.0,NEAR OCEAN
15616,612.0,1675.0,2583.0,663.0,-118.35,33.91,3.5234,265000.0,<1H OCEAN
15617,612.0,1628.0,3160.0,627.0,-117.11,32.73,3.8864,132600.0,NEAR OCEAN
15618,612.0,1441.0,3120.0,620.0,-118.29,34.18,3.9041,320400.0,<1H OCEAN
15619,612.0,1867.0,3400.0,618.0,-119.77,36.32,3.9926,92500.0,INLAND
15620,612.0,1845.0,3177.0,713.0,-118.29,34.26,4.008,191100.0,<1H OCEAN
15621,612.0,2629.0,3660.0,622.0,-116.99,32.7,4.0444,150100.0,NEAR OCEAN
15622,612.0,1471.0,3362.0,630.0,-117.04,32.66,4.1442,303900.0,NEAR OCEAN
15623,612.0,1650.0,3536.0,615.0,-119.23,34.27,4.2381,229300.0,NEAR OCEAN
15624,612.0,1860.0,3748.0,609.0,-120.66,35.46,4.5179,225600.0,<1H OCEAN
15625,612.0,1383.0,3239.0,722.0,-118.32,34.06,4.5918,337000.0,<1H OCEAN
15626,612.0,1449.0,3823.0,740.0,-118.47,34.16,4.6,392500.0,<1H OCEAN
15627,612.0,2829.0,3403.0,656.0,-121.84,37.29,4.775,191900.0,<1H OCEAN
15628,612.0,1790.0,3776.0,620.0,-121.91,37.26,5.4675,261100.0,<1H OCEAN
15629,612.0,1798.0,4477.0,610.0,-117.81,33.63,8.1093,410400.0,<1H OCEAN
15630,613.0,1953.0,2698.0,640.0,-118.23,33.92,1.2222,107200.0,<1H OCEAN
15631,613.0,1621.0,2350.0,667.0,-117.1,32.59,2.0734,87500.0,NEAR OCEAN
15632,613.0,1751.0,2709.0,642.0,-118.31,34.0,2.1116,122500.0,<1H OCEAN
15633,613.0,1660.0,3002.0,718.0,-121.3,38.59,2.1116,89600.0,INLAND
15634,613.0,1686.0,2517.0,632.0,-116.94,32.81,2.136,143500.0,<1H OCEAN
15635,613.0,895.0,2155.0,701.0,-122.25,37.81,2.5795,350000.0,NEAR BAY
15636,613.0,1919.0,1903.0,635.0,-118.25,34.09,2.6336,174300.0,<1H OCEAN
15637,613.0,1686.0,3664.0,647.0,-122.31,40.65,2.9338,141600.0,INLAND
15638,613.0,1763.0,3502.0,655.0,-121.66,39.66,2.9625,101200.0,INLAND
15639,613.0,1335.0,2583.0,672.0,-122.41,37.8,3.1477,500001.0,NEAR BAY
15640,613.0,1520.0,3276.0,670.0,-120.84,35.33,3.6412,207800.0,NEAR OCEAN
15641,613.0,1798.0,2743.0,685.0,-118.78,34.27,3.6761,170900.0,<1H OCEAN
15642,613.0,1399.0,2986.0,627.0,-121.89,37.31,3.7455,247400.0,<1H OCEAN
15643,613.0,1776.0,3761.0,623.0,-121.97,37.52,4.5317,232600.0,<1H OCEAN
15644,613.0,1795.0,4126.0,614.0,-119.63,36.76,4.925,154700.0,INLAND
15645,613.0,1266.0,3865.0,814.0,-119.63,34.4,6.0069,500001.0,<1H OCEAN
15646,613.0,1787.0,5989.0,883.0,-118.61,34.38,6.6916,329500.0,INLAND
15647,614.0,2260.0,1075.0,597.0,-118.28,34.05,1.3,162500.0,<1H OCEAN
15648,614.0,1520.0,1534.0,763.0,-122.41,37.78,1.4554,375000.0,NEAR BAY
15649,614.0,1847.0,2323.0,661.0,-118.36,34.03,1.8316,113500.0,<1H OCEAN
15650,614.0,2013.0,1416.0,686.0,-118.27,34.06,1.9818,208300.0,<1H OCEAN
15651,614.0,1941.0,1583.0,658.0,-118.29,34.09,1.9835,225000.0,<1H OCEAN
15652,614.0,1914.0,2275.0,659.0,-119.23,35.74,2.033,68400.0,INLAND
15653,614.0,1715.0,1855.0,611.0,-122.42,37.75,2.1289,250000.0,NEAR BAY
15654,614.0,1531.0,2706.0,667.0,-117.13,32.73,2.1513,145000.0,NEAR OCEAN
15655,614.0,1203.0,2336.0,644.0,-117.12,32.76,2.3594,127800.0,NEAR OCEAN
15656,614.0,1351.0,3098.0,646.0,-117.05,34.02,2.598,106700.0,INLAND
15657,614.0,2011.0,2910.0,641.0,-117.25,34.11,2.7473,70800.0,INLAND
15658,614.0,1592.0,2753.0,702.0,-118.15,33.95,2.7875,209000.0,<1H OCEAN
15659,614.0,1439.0,2345.0,624.0,-122.51,37.76,2.8448,268900.0,NEAR OCEAN
15660,614.0,2695.0,2636.0,638.0,-119.18,34.18,3.2196,175800.0,NEAR OCEAN
15661,614.0,1820.0,3235.0,648.0,-119.84,36.79,3.3447,71400.0,INLAND
15662,614.0,1923.0,2787.0,639.0,-118.09,33.99,3.5757,177900.0,<1H OCEAN
15663,614.0,1674.0,2752.0,645.0,-118.18,33.86,3.6719,161300.0,<1H OCEAN
15664,614.0,1170.0,2685.0,629.0,-122.43,37.77,3.6894,418800.0,NEAR BAY
15665,614.0,1973.0,3208.0,643.0,-119.2,34.25,3.8162,235000.0,NEAR OCEAN
15666,614.0,1631.0,2785.0,663.0,-118.41,34.18,3.9038,276100.0,<1H OCEAN
15667,614.0,1176.0,3676.0,720.0,-117.25,33.1,3.9464,171900.0,NEAR OCEAN
15668,614.0,2295.0,3204.0,644.0,-119.16,34.15,3.9485,196600.0,NEAR OCEAN
15669,614.0,1767.0,3756.0,648.0,-117.24,33.23,4.0776,196000.0,<1H OCEAN
15670,614.0,1495.0,3779.0,614.0,-117.07,32.77,4.3529,184000.0,NEAR OCEAN
15671,614.0,1260.0,3328.0,653.0,-122.43,37.74,4.7437,331000.0,NEAR BAY
15672,614.0,1291.0,3757.0,650.0,-118.04,33.75,5.2001,235600.0,<1H OCEAN
15673,614.0,1449.0,3702.0,648.0,-118.36,33.99,5.3194,313700.0,<1H OCEAN
15674,614.0,2043.0,3797.0,597.0,-118.09,34.03,5.5,276800.0,<1H OCEAN
15675,614.0,1524.0,3943.0,605.0,-122.3,37.92,6.0677,321600.0,NEAR BAY
15676,614.0,2046.0,3698.0,574.0,-117.97,33.73,6.2984,269800.0,<1H OCEAN
15677,615.0,5723.0,2307.0,650.0,-119.85,34.4,2.1652,37500.0,NEAR OCEAN
15678,615.0,1636.0,2821.0,628.0,-123.34,39.39,2.3333,84000.0,<1H OCEAN
15679,615.0,1911.0,2961.0,634.0,-117.07,32.57,2.5859,131400.0,NEAR OCEAN
15680,615.0,1777.0,3758.0,715.0,-120.46,38.09,3.0,122600.0,INLAND
15681,615.0,1700.0,3251.0,623.0,-121.8,38.67,3.1875,172000.0,INLAND
15682,615.0,3738.0,3055.0,634.0,-117.92,34.01,3.375,127200.0,<1H OCEAN
15683,615.0,1606.0,2998.0,603.0,-121.9,37.4,3.7622,150000.0,<1H OCEAN
15684,615.0,1382.0,3277.0,648.0,-118.41,34.17,3.875,366100.0,<1H OCEAN
15685,615.0,1773.0,3659.0,590.0,-117.66,34.08,3.9227,157200.0,INLAND
15686,615.0,1571.0,3385.0,669.0,-122.06,36.98,4.2254,320900.0,NEAR OCEAN
15687,615.0,1609.0,4161.0,731.0,-120.56,35.48,5.0947,267500.0,<1H OCEAN
15688,615.0,1571.0,3615.0,632.0,-122.48,37.71,5.1149,314200.0,NEAR OCEAN
15689,615.0,1784.0,3808.0,623.0,-118.64,34.18,5.1641,263400.0,<1H OCEAN
15690,615.0,1713.0,4196.0,638.0,-122.75,38.5,5.449,252100.0,<1H OCEAN
15691,615.0,1773.0,4712.0,624.0,-122.03,37.93,6.0918,344800.0,NEAR BAY
15692,615.0,1455.0,3767.0,603.0,-122.29,37.52,6.8787,386800.0,NEAR OCEAN
15693,615.0,1498.0,4287.0,627.0,-118.37,34.13,8.5677,500001.0,<1H OCEAN
15694,616.0,1684.0,2646.0,645.0,-121.5,38.56,1.128,123100.0,INLAND
15695,616.0,1181.0,2614.0,624.0,-121.4,38.59,2.0432,156800.0,INLAND
15696,616.0,1809.0,3240.0,654.0,-119.34,35.59,2.3934,71900.0,INLAND
15697,616.0,1152.0,2619.0,682.0,-122.27,37.88,2.52,277800.0,NEAR BAY
15698,616.0,1781.0,3494.0,662.0,-119.76,36.8,2.5893,70900.0,INLAND
15699,616.0,1679.0,3474.0,645.0,-119.03,35.34,2.7256,71900.0,INLAND
15700,616.0,1469.0,3239.0,671.0,-122.07,37.67,3.2465,230600.0,NEAR BAY
15701,616.0,2593.0,3271.0,603.0,-118.09,33.96,3.3621,169700.0,<1H OCEAN
15702,616.0,2062.0,2608.0,610.0,-118.18,33.95,3.5341,167500.0,<1H OCEAN
15703,616.0,1766.0,3007.0,653.0,-117.9,34.1,3.7083,166000.0,<1H OCEAN
15704,616.0,1722.0,4155.0,637.0,-121.38,38.4,4.8831,154400.0,INLAND
15705,616.0,1551.0,3007.0,554.0,-122.03,37.3,5.8521,326300.0,<1H OCEAN
15706,616.0,1831.0,3930.0,661.0,-117.81,33.67,6.3767,269000.0,<1H OCEAN
15707,616.0,1931.0,4897.0,636.0,-121.2,38.73,7.7499,334800.0,INLAND
15708,617.0,1809.0,2896.0,596.0,-121.54,39.48,1.8047,53800.0,INLAND
15709,617.0,2140.0,2064.0,662.0,-118.34,34.04,2.2254,127100.0,<1H OCEAN
15710,617.0,1595.0,3269.0,647.0,-120.99,37.68,2.2336,112700.0,INLAND
15711,617.0,1567.0,3406.0,673.0,-120.46,39.83,2.2717,75900.0,INLAND
15712,617.0,1628.0,2578.0,645.0,-118.1,34.1,2.34,210900.0,<1H OCEAN
15713,617.0,1544.0,2583.0,633.0,-118.0,34.15,2.5417,178300.0,INLAND
15714,617.0,1993.0,3827.0,696.0,-119.5,35.27,3.0742,57900.0,INLAND
